product_name,title,stars,body
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Five Stars,5.0,Very good quality product at an unbelievable price..
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),awesome quality,5.0,really good quality speaker and AI integration.works fine with every smart device.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Amazing product,5.0,Really good product.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice product,5.0,Product is best and Super fast delivery received within 18 hours of the time placed the order
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome,5.0,Working is really very good. It's just awesome. Go for it.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Waste thing,1.0,Waste off money buying this elexaSo please don’t buy any one
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Audio Quality is Superb,3.0,Voice reorganization and WIFI setup is BAD...
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Amazing product by amazon😊,5.0,"Just go for it..Its amazing product...my family like it especially my son who listen rhymes ,stories ..amazon deivered the best product...."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),👌👌,5.0,Too good!
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Elexa is not working,1.0,Elexa is not working
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Usage and convenient,5.0,Using Alexa for a month great and controlling all my smart devices at home
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),It's good alexa echo dot really I like that,5.0,The media could not be loaded.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Voice doesn't come,5.0,Product has been doesn't work
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Advanced technology product,5.0,Very nice and technologically advanced product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good liked the product useful for everyone,5.0,Nothing
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Very good Alexa integration,5.0,
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice,5.0,Super
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),I love Alexa,5.0,Simply amazing
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alexa is not working how can I exchange or return product,1.0,It’s not working want to exchange product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Drawback,5.0,Good productJust one thingIt does not play TRAMPOLINE by ZYAN MALIKAnd many others songs which makes me sad
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product at better price,5.0,Good and compact design easy to travel sound quality is excellent.innovation is good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alixa,5.0,It's amazing product. I love it.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Works with any smart device which supports Alexa,5.0,Nice device my mom calls it as mini robot and nice sound quality and improved language nice device
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),She is not wake up in one voice,1.0,Voice recognition
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),very good product to use,5.0,"very good product to use, had initial problem in installing with alexa but that was due to understanding problem"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best,5.0,Best
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not satisfied,4.0,My Alexa is not working now in just only 2 months of purchase it has stopped working.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,4.0,Good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent,5.0,
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome prody,5.0,Very nice
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Worth the Price.,5.0,Worth the price.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best,5.0,Best
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Delivered wet product,1.0,The package was wet. And repacked
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Everything is good....but the sound quality is not up to the mark,4.0,Sound quality
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Bass,4.0,Less Bass + it gives Less amount of information
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Smartest of device in speakers,5.0,One of the only best in class smart speaker with fantastic design fabulous name alexa
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Fun,5.0,Soooo cooool
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Worth purchase,4.0,Good to have one
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,5.0,"Amazing product, i got it during festival sale, value for money."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good Product,4.0,Value for comfort
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not satisfied,4.0,Every thing is ok but amazone wale bewakoof banate hai dikhate kuch deal hain or dete kuch or deal hain.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Works as described,4.0,Good.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),ALEXA... YOU ARE AMAZING...❤️,5.0,The media could not be loaded.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Quality of sound and bass,5.0,Awesome bass and sound quality
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice experience,5.0,Nice experience
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice product,5.0,Very good product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,3.0,"Sound is ok, problem in connecting with iphone via wifi"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,5.0,Good product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Go on,4.0,NYC one … worth of buying
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),My experience was 👌,5.0,Sometimes it doesn't recognize 😕 different voice and call them by same name
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Worth a try,3.0,"Good buy at the price, however Google home mini has more accurate results when compared"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Heating problem,5.0,Fine but heats up
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice,4.0,Need some updates overall good ☺️☺️☺️☺️
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent,5.0,Excellent in this cost
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Must Buy,5.0,I am loving it
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best,5.0,It's the best 10/10
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),MUST BUY,5.0,"Alexa is cute but not smart, She can't answer my all queries. But it's cute though."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,5.0,A good product to buy
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),You should buy,5.0,Best tym paas
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Need to improve voice recognition,5.0,Its perfect but need to work more on voice recognition
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),voice,4.0,Good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),nice,5.0,nice
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),I love it thank u.. Amazon,5.0,Sound quality 👌 great 👍
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),this alexa have some problem,1.0,i have facing problem ...so pls help me
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,3.0,Nice product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not a proper work,1.0,The media could not be loaded.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent product,5.0,Excellent
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Make it nice and proper,4.0,The product tell something wrong sometimes
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Eco dot,5.0,Music quality and reaction time is bang on
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not Worth,1.0,"Not worth at all, useless product"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Pathetic response to a repeatedly raised complaint.,1.0,"The echo dot has become defective, it is not switching on.."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Want replacement,2.0,I having trouble in Alexa I want replacement
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent product,5.0,"Easy configuration, have wide range of app integration. Work well with Amazon firestick"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not work gud,3.0,Not able to check the commands
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,5.0,Good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),good qaulity built and sound quality,5.0,"Good but not a bad ,because sometimes we happy but sometimes time alexa tell I don't know ."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Value of money,4.0,Good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great product,5.0,Great product I use it in my kitchen and love it ..
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice,4.0,I should buy big one
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Value for money product. I bought it in 2000 rs. Ready to buy 2 more at this cost.,5.0,All is too good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice Product,5.0,Awesome Product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome Product at such a low cost,5.0,It's great product and better google device.Very responsive
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Response of alexa...,5.0,Excellent experience with alexa
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Review,5.0,Excellent product. Initially takes one hour to set up but overall its an extraordinary product 🙏🙏😇😇
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Need To upgrade,2.0,Not as expected
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,4.0,Good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Amazing 😀,5.0,Pretty gud.. i love it. Amazon has done an amazing job on this thing....
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good experience,5.0,Good experience
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent product...,5.0,Quality product 👌
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Superb product by amazon,5.0,This is best ai device by Amazon
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Worth buying,5.0,Nice speaker
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Worthy,4.0,But it needs wiFi to connection
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),I have ordered combo but received single really sad,1.0,
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Need some more in search result section,3.0,Need some more in search result section
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good quality product,5.0,Good voice recognizes and portability
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice product,5.0,Very beautiful & good sound quality
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome ...must buy,5.0,Its really awesome my dad is enjoying very much 😁😁😁
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Easy to playing.......such a nice product 👌😍,5.0,Mood changer.........😍😍😍😍👌👌👌👌
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Innovate,5.0,Great product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good one,5.0,Item received with good condition.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome little assistant !!,5.0,The quality of sound is the best among its other impressive features & performance...Love this little gadget.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Got at a best price of 2k,5.0,Value for money.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,5.0,Very  good and  nice 👌
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Average performance,3.0,good product in good price but software hang very frequently and it take considerable time to respond
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Mast h,5.0,Only One Issue charging par hi chalta h
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),It's good product in write value,5.0,Very good product in less value
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great....,5.0,Awesome product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Wonderful product,5.0,Loving the product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Very nice,3.0,"The media could not be loaded.
                



 This amezon acho dot products is good"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),All hail the queen Alexa,5.0,Greatness in a small package. Though it's pretty big than I expected. Absolutely loved it.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good information and music device,5.0,Good sound respond time very lessBest device for information and music
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Bad,1.0,Not working 😣😣☹️😣😣😣☹️
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),No Pain no gain..,5.0,Everything is fine in this product and worth it.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent product at its price on sale,4.0,Excellent product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great Amezon,4.0,Great deal for AMAZON  Thanks amezon
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Echo dot 3rd gen,5.0,Really happy with the product just next level recognition
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),"Everything is good ,sound quality is super ❤️",4.0,
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),I got one new friend in my home,5.0,
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Acha he,5.0,
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Delighted,5.0,Happy with this sound quality is much better
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent Problem,5.0,All features is okay
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Kuch ni h ye,1.0,Bakwas h ek number ki
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Cable not received in packing,1.0,Alexa cable not received in packing
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),All is well but sometimes it not listens & answer commands properly,4.0,Sound quality & Smart devices connectivity
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Beautiful Alexa,5.0,Nice product. I love amazon and timing Delivery
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),New member in the family,5.0,Absolutely amazing. New member in the family. Control your home with voice. Connected to home from anywhere in the world.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best,5.0,Best
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),I don't require it now.so please kindly return it a.s.a.p.,3.0,Don't need it now
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),It is wireless or not,1.0,It was with wire I want wire less
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),😘😘😘,4.0,Not fast voice capture
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alexa Echo Dot.,5.0,"Respond really well, nice sound quality, better connectivity."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Can be better,4.0,Not have much thing to doCan be better
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Marvelous product,5.0,The sound quality is amazing and the microphone is fantastic. You can easily connect your phone with Bluetooth
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Below average,3.0,Not satisfied with the product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Overall product is good ...,4.0,Sound quality good.. but voice recognition not so good. Need improvement.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),No use,2.0,No use
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Don’t trust anyone,5.0,If u want to buy just buy don’t read reviews buy it try it if you don’t like return it😆
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),My eco dot not paired with my device.. It's only showing the green light.,3.0,Eco dot is not pairing properly.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Oops,1.0,Very difficult to connect with phone
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best assistant for daily use,5.0,One of the best product from Amazon
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Loved it,5.0,Works very well
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not good cunet,1.0,Bad very baf
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good buy,5.0,Nice product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Bed quality,3.0,Bed quality
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),good,4.0,Nice product but difficult to install
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good Product,5.0,Good product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),West item,1.0,Nor use
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not worthy,1.0,You can get better product in this price
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent Voice Assistance,5.0,This echo is best among all. sound quality and voice recognize is good.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Amazon Alexa,5.0,Good product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome product,4.0,"Wonderful experience, superb product, my kid is very happy to interact with alexa."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awaome,5.0,Worth for penny
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Satisfied with the product and packaging,5.0,👍
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great device..,4.0,Sometimes it's hard to configure Alexa echo dot 3 generation device. Rest all are good.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not worth it's cost,1.0,Not worth it's cost
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Free gift smart bulb 9w not received,3.0,Found difficult to integrate
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Aux that is given at the back side is not working ☹️😔,4.0,Aux that is given at the back side is not working ☹️😔
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,4.0,I liked this product..
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,5.0,Good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Useful Product,5.0,Easy to useAwesome product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),A must buy product,5.0,Good looking product.nice and compact design.clear and loud sound quality.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice,5.0,Nice  productVoice recognition was superb👍Sound quality so good baas was exelent
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alexa,5.0,It's a best product for surfers and studying students
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best,5.0,Perfect product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Galat malldatey ho tumlok,1.0,Referbes produt
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Sound problem,2.0,"Audio was not clear, providing damaged product to the customers in the name of offers"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not so great product,3.0,Product is just ok. Responds slow also mic is weak doesn't capture voice from a distance.Often gets confused.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not too good,3.0,Voice recognition was  not fast
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Very good product,5.0,It is very good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good One. Worth buying if have amazon prime subscription.,5.0,You should have Amazon Prime Subscription for instant and good results of your commands. If you have that it’s a Best Buy.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Hmm,2.0,Useless product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),"Awesome, fabulous",5.0,I love this product and my children also Alexa.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),very good,5.0,Very good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good Experience,5.0,I am having a good time with echo dot. Nice and vry helpful product.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Superb gadget.,5.0,Totally worth it.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Superb,5.0,I am enjoying echo dot and it has excellent inbuilt speakers
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Very responsive good device to make smart home.,5.0,
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),"Sound quality is good, but running only on socket power",4.0,"Item is good, sound quality is also good, but running only on socket power"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Just ok,4.0,Ok
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),"Not so happy for the first experience, we were so very excited",3.0,"The alexa piece send to us is very dusty, basically the speaker area n the base."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),No 1 best echo dot,5.0,Amazing product I loved it a lot. Most useful product in day today's life.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Supup product,5.0,Nice
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Sound quality is good but Alexa...,3.0,No comparison to google home mini.. voice recognition is not so great
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),I AM unable to connect for my Sony Bravia LED 55Inc Inc tv,5.0,Nice
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),invention of the decade,5.0,alexa I LOVE U
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,5.0,Thanks for fast delivery....good packing and usefull product...sound quality is also good.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome product,5.0,Good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),can be more improved,3.0,its doenot understand many commands.it  doesn't even try to search meaning of the words as google assistant.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great product great seller,4.0,Great experience with the product. Rec'd on time and  as expected
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good recognition and a budget worthy device,5.0,Good response from the device moreover easy and efficient to use. 😇
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not a Updated and improved I don't like this,2.0,Not a Updated and improved I don't like this ...
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best product in price range,5.0,Best in range. Better than google home .
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),OK,5.0,Needs improvements
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Thanks very much abhimanyu from customer care,1.0,Easy return and refund
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Very good product,5.0,Super voice quality
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,5.0,Great product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alexa,5.0,Alexa should be upgraded time to time
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,5.0,Nice product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,5.0,Good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good in price,5.0,Sound is good. Voice recognition is poor
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),One should go for it,5.0,Impressive
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent entertainment gazet,5.0,Excellent
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Command,3.0,Sometimes it does no follow command and plays random songs
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Ok,4.0,Good it works better
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Superb,5.0,Echodot is superb
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good,4.0,Good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),This items two month not complete .not working,2.0,
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good products,5.0,Good products
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Overall ok ok product,3.0,Overall ok ok product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),The best product,5.0,This is my favorite product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),nice product.  comfortable to use,4.0,liked the product.  Handy and can be used to get news updates and listen to songs
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent performance,4.0,Excellent
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Sound can be better 😊,5.0,Sound can be better 😊
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),No work fast,1.0,Ye alexa sab bat ko samaj nhi pati
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Loved it,5.0,In love with this product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Amazing,5.0,Best product.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alexa connected please cancel the return order,3.0,Alexa App is not Available for downloading and connecting
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Poor voice recognition,4.0,Voice recognition is too poor. Speaker is awesome. Alexa is just okay.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),A  NICE LITTLE CUTE PERSONAL ASSISTANT,5.0,NICE PRODUCT SO FACINATING
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),मेड इन चाइना की वजह से बेकार है।,1.0,Made in china है इसलिए बेकार
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome,5.0,Very nice assistant
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Loving it,5.0,I’m loving it.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Lovely product,5.0,Perfect companion
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alexa's words are not clear.,5.0,I like this Product but I don't Buy this item.I buy Google Nest Mini from Flipkart
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Wow👌🏻,5.0,Very nice just like a friend very good choice
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Yes and No,4.0,Liked the compatibility but Alexa needs to be more intelligent.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good 👍,5.0,Good 👍
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Buy the bigger one,2.0,"Very limited performance. However, audio is good."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Slow response,1.0,Lagging problem and at times doesn't work on voice
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome,4.0,Very thing is good
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best product,5.0,Best product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,5.0,Low quality sound
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Very bad,2.0,"Useless product, vasted amount"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,5.0,Good product. My children like this product. Now Alexa becomes our family member
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Poor sound quality.,3.0,Product built quality is good however voice quality is third class.  Unable to recognize wordings.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Amaxon 3d Echodot. Alexa,5.0,The product is amazing. Packing was too good.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),excelmemt product,5.0,I like thes product it's excelmemt
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great Product,5.0,Nice product. Small and elegant
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Nice product,5.0,Nice product
